 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.013,255.000,255,255,3.232,765
7,MaxProject,0.008,255.000,255,255,2.155,510
8,MaxProject,0.004,255.000,255,255,1.077,255
9,MaxProject,0.013,255.000,255,255,3.232,765
10,MaxProject,0.021,255.000,255,255,5.387,1275
11,MaxProject,0.017,255.000,255,255,4.310,1020
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.393,255.000,255,255,100.196,23715
14,MaxProject,0.211,255.000,255,255,53.869,12750
15,MaxProject,111.941,252.565,0,255,28272.476,6691710
16,MaxProject,0.194,255.000,255,255,49.559,11730
17,MaxProject,0.025,255.000,255,255,6.464,1530
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.013,255.000,255,255,3.232,765
23,MaxProject,0.182,255.000,255,255,46.327,10965
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.025,255.000,255,255,6.464,1530
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.080,255.000,255,255,20.470,4845
28,MaxProject,0.004,255.000,255,255,1.077,255
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,1.001,255.000,255,255,255.338,60435
31,MaxProject,0.410,255.000,255,255,104.505,24735
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.004,255.000,255,255,1.077,255
