 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.008,255.000,255,255,2.155,510
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.008,255.000,255,255,2.155,510
5,MaxProject,0.008,255.000,255,255,2.155,510
6,MaxProject,0.008,255.000,255,255,2.155,510
7,MaxProject,0.004,255.000,255,255,1.077,255
8,MaxProject,0.004,255.000,255,255,1.077,255
9,MaxProject,0.008,255.000,255,255,2.155,510
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.034,255.000,255,255,8.619,2040
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.008,255.000,255,255,2.155,510
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.008,255.000,255,255,2.155,510
16,MaxProject,0.004,255.000,255,255,1.077,255
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.013,255.000,255,255,3.232,765
20,MaxProject,0.008,255.000,255,255,2.155,510
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.296,255.000,255,255,75.416,17850
23,MaxProject,40.454,253.429,0,255,10252.301,2426580
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.004,255.000,255,255,1.077,255
26,MaxProject,1.031,255.000,255,255,262.880,62220
27,MaxProject,0.038,255.000,255,255,9.696,2295
28,MaxProject,1.475,255.000,255,255,376.004,88995
29,MaxProject,0.004,255.000,255,255,1.077,255
