 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.008,255.000,255,255,2.155,510
4,MaxProject,0.211,255.000,255,255,53.869,12750
5,MaxProject,0.452,255.000,255,255,115.279,27285
6,MaxProject,39.867,254.081,0,255,10129.480,2397510
7,MaxProject,0.152,255.000,255,255,38.786,9180
8,MaxProject,38.900,254.308,0,255,9892.458,2341410
9,MaxProject,0.520,252.927,0,255,131.440,31110
10,MaxProject,0.072,255.000,255,255,18.315,4335
11,MaxProject,0.004,255.000,255,255,1.077,255
12,MaxProject,2.953,255.000,255,255,753.085,178245
13,MaxProject,0.085,255.000,255,255,21.548,5100
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.131,255.000,255,255,33.399,7905
16,MaxProject,0.101,255.000,255,255,25.857,6120
17,MaxProject,0.076,255.000,255,255,19.393,4590
18,MaxProject,0.046,255.000,255,255,11.851,2805
19,MaxProject,0.017,255.000,255,255,4.310,1020
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.368,255.000,255,255,93.732,22185
22,MaxProject,0.021,255.000,255,255,5.387,1275
23,MaxProject,0.013,255.000,255,255,3.232,765
24,MaxProject,0.254,255.000,255,255,64.643,15300
25,MaxProject,0.038,255.000,255,255,9.696,2295
26,MaxProject,0.008,255.000,255,255,2.155,510
27,MaxProject,0.004,255.000,255,255,1.077,255
28,MaxProject,0.004,255.000,255,255,1.077,255
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,0.004,255.000,255,255,1.077,255
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.008,255.000,255,255,2.155,510
34,MaxProject,0.004,255.000,255,255,1.077,255
35,MaxProject,0.004,255.000,255,255,1.077,255
36,MaxProject,0.042,255.000,255,255,10.774,2550
37,MaxProject,0.004,255.000,255,255,1.077,255
38,MaxProject,0.013,255.000,255,255,3.232,765
39,MaxProject,0.008,255.000,255,255,2.155,510
40,MaxProject,0.013,255.000,255,255,3.232,765
41,MaxProject,0.008,255.000,255,255,2.155,510
