 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.013,255.000,255,255,3.232,765
5,MaxProject,0.055,255.000,255,255,14.006,3315
6,MaxProject,23.647,254.818,0,255,6025.759,1426215
7,MaxProject,0.439,255.000,255,255,112.047,26520
8,MaxProject,0.093,255.000,255,255,23.702,5610
9,MaxProject,51.292,251.597,0,255,12904.798,3054390
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.089,255.000,255,255,22.625,5355
12,MaxProject,0.101,255.000,255,255,25.857,6120
13,MaxProject,0.059,255.000,255,255,15.083,3570
14,MaxProject,0.013,255.000,255,255,3.232,765
15,MaxProject,0.030,255.000,255,255,7.542,1785
16,MaxProject,0.013,255.000,255,255,3.232,765
17,MaxProject,0.013,255.000,255,255,3.232,765
