 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.021,255,255,255,5.387,1275
2,MaxProject,0.021,255,255,255,5.387,1275
3,MaxProject,0.021,255,255,255,5.387,1275
4,MaxProject,0.008,255,255,255,2.155,510
5,MaxProject,0.004,255,255,255,1.077,255
6,MaxProject,0.004,255,255,255,1.077,255
7,MaxProject,0.025,255,255,255,6.464,1530
8,MaxProject,0.004,255,255,255,1.077,255
9,MaxProject,0.085,255,255,255,21.548,5100
10,MaxProject,0.017,255,255,255,4.310,1020
11,MaxProject,0.004,255,255,255,1.077,255
12,MaxProject,0.008,255,255,255,2.155,510
13,MaxProject,0.055,255,255,255,14.006,3315
14,MaxProject,0.004,255,255,255,1.077,255
15,MaxProject,0.004,255,255,255,1.077,255
16,MaxProject,0.038,255,255,255,9.696,2295
17,MaxProject,0.025,255,255,255,6.464,1530
18,MaxProject,0.004,255,255,255,1.077,255
19,MaxProject,0.021,255,255,255,5.387,1275
20,MaxProject,0.034,255,255,255,8.619,2040
21,MaxProject,0.004,255,255,255,1.077,255
22,MaxProject,0.004,255,255,255,1.077,255
23,MaxProject,0.004,255,255,255,1.077,255
24,MaxProject,0.008,255,255,255,2.155,510
25,MaxProject,0.004,255,255,255,1.077,255
26,MaxProject,0.004,255,255,255,1.077,255
27,MaxProject,0.008,255,255,255,2.155,510
28,MaxProject,0.013,255,255,255,3.232,765
29,MaxProject,0.021,255,255,255,5.387,1275
30,MaxProject,0.004,255,255,255,1.077,255
31,MaxProject,0.004,255,255,255,1.077,255
32,MaxProject,0.004,255,255,255,1.077,255
33,MaxProject,0.013,255,255,255,3.232,765
34,MaxProject,0.004,255,255,255,1.077,255
35,MaxProject,0.004,255,255,255,1.077,255
36,MaxProject,0.021,255,255,255,5.387,1275
37,MaxProject,0.004,255,255,255,1.077,255
38,MaxProject,0.004,255,255,255,1.077,255
39,MaxProject,0.017,255,255,255,4.310,1020
40,MaxProject,0.004,255,255,255,1.077,255
41,MaxProject,0.008,255,255,255,2.155,510
42,MaxProject,0.008,255,255,255,2.155,510
43,MaxProject,0.004,255,255,255,1.077,255
44,MaxProject,0.004,255,255,255,1.077,255
45,MaxProject,0.030,255,255,255,7.542,1785
46,MaxProject,0.004,255,255,255,1.077,255
47,MaxProject,0.004,255,255,255,1.077,255
48,MaxProject,0.004,255,255,255,1.077,255
49,MaxProject,0.008,255,255,255,2.155,510
50,MaxProject,0.004,255,255,255,1.077,255
51,MaxProject,24.716,252.341,0,255,6236.924,1476195
52,MaxProject,0.004,255,255,255,1.077,255
53,MaxProject,0.025,255,255,255,6.464,1530
54,MaxProject,0.004,255,255,255,1.077,255
55,MaxProject,0.004,255,255,255,1.077,255
56,MaxProject,0.004,255,255,255,1.077,255
57,MaxProject,0.004,255,255,255,1.077,255
58,MaxProject,0.004,255,255,255,1.077,255
59,MaxProject,0.004,255,255,255,1.077,255
60,MaxProject,0.004,255,255,255,1.077,255
61,MaxProject,0.008,255,255,255,2.155,510
62,MaxProject,0.021,255,255,255,5.387,1275
63,MaxProject,0.004,255,255,255,1.077,255
64,MaxProject,0.013,255,255,255,3.232,765
65,MaxProject,0.004,255,255,255,1.077,255
66,MaxProject,0.013,255,255,255,3.232,765
67,MaxProject,0.004,255,255,255,1.077,255
68,MaxProject,0.017,255,255,255,4.310,1020
69,MaxProject,0.017,255,255,255,4.310,1020
70,MaxProject,0.004,255,255,255,1.077,255
71,MaxProject,0.017,255,255,255,4.310,1020
72,MaxProject,0.013,255,255,255,3.232,765
73,MaxProject,0.008,255,255,255,2.155,510
74,MaxProject,0.008,255,255,255,2.155,510
75,MaxProject,0.004,255,255,255,1.077,255
76,MaxProject,0.008,255,255,255,2.155,510
77,MaxProject,0.004,255,255,255,1.077,255
