 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255,255,255,1.077,255
2,MaxProject,0.004,255,255,255,1.077,255
3,MaxProject,0.008,255,255,255,2.155,510
4,MaxProject,0.013,255,255,255,3.232,765
5,MaxProject,0.021,255,255,255,5.387,1275
6,MaxProject,0.013,255,255,255,3.232,765
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.013,255,255,255,3.232,765
9,MaxProject,0.021,255,255,255,5.387,1275
10,MaxProject,0.008,255,255,255,2.155,510
11,MaxProject,0.008,255,255,255,2.155,510
12,MaxProject,0.034,255,255,255,8.619,2040
13,MaxProject,0.004,255,255,255,1.077,255
14,MaxProject,0.004,255,255,255,1.077,255
15,MaxProject,0.021,255,255,255,5.387,1275
16,MaxProject,0.004,255,255,255,1.077,255
17,MaxProject,0.017,255,255,255,4.310,1020
18,MaxProject,0.025,255,255,255,6.464,1530
19,MaxProject,0.038,255,255,255,9.696,2295
20,MaxProject,0.004,255,255,255,1.077,255
21,MaxProject,0.004,255,255,255,1.077,255
22,MaxProject,0.008,255,255,255,2.155,510
23,MaxProject,0.004,255,255,255,1.077,255
24,MaxProject,0.008,255,255,255,2.155,510
25,MaxProject,0.004,255,255,255,1.077,255
26,MaxProject,0.038,255,255,255,9.696,2295
27,MaxProject,0.004,255,255,255,1.077,255
28,MaxProject,0.004,255,255,255,1.077,255
29,MaxProject,0.004,255,255,255,1.077,255
30,MaxProject,0.004,255,255,255,1.077,255
31,MaxProject,0.004,255,255,255,1.077,255
32,MaxProject,0.004,255,255,255,1.077,255
33,MaxProject,92.451,248.824,0,255,23004.112,5444760
34,MaxProject,0.008,255,255,255,2.155,510
35,MaxProject,0.891,255,255,255,227.326,53805
36,MaxProject,0.106,255,255,255,26.934,6375
37,MaxProject,0.004,255,255,255,1.077,255
38,MaxProject,0.004,255,255,255,1.077,255
39,MaxProject,0.714,253.491,0,255,180.999,42840
40,MaxProject,0.076,255,255,255,19.393,4590
41,MaxProject,0.008,255,255,255,2.155,510
42,MaxProject,0.211,255,255,255,53.869,12750
43,MaxProject,0.004,255,255,255,1.077,255
44,MaxProject,0.025,255,255,255,6.464,1530
45,MaxProject,0.030,255,255,255,7.542,1785
46,MaxProject,0.008,255,255,255,2.155,510
47,MaxProject,0.017,255,255,255,4.310,1020
48,MaxProject,0.013,255,255,255,3.232,765
49,MaxProject,0.008,255,255,255,2.155,510
50,MaxProject,0.004,255,255,255,1.077,255
51,MaxProject,0.004,255,255,255,1.077,255
52,MaxProject,1.496,255,255,255,381.391,90270
53,MaxProject,47.895,255,255,255,12213.124,2890680
54,MaxProject,0.169,255,255,255,43.095,10200
55,MaxProject,0.004,255,255,255,1.077,255
56,MaxProject,0.545,255,255,255,138.981,32895
57,MaxProject,0.025,255,255,255,6.464,1530
58,MaxProject,0.004,255,255,255,1.077,255
59,MaxProject,0.004,255,255,255,1.077,255
60,MaxProject,0.008,255,255,255,2.155,510
61,MaxProject,0.072,255,255,255,18.315,4335
62,MaxProject,0.093,255,255,255,23.702,5610
63,MaxProject,0.004,255,255,255,1.077,255
64,MaxProject,0.004,255,255,255,1.077,255
65,MaxProject,0.034,255,255,255,8.619,2040
66,MaxProject,0.017,255,255,255,4.310,1020
67,MaxProject,0.004,255,255,255,1.077,255
68,MaxProject,0.004,255,255,255,1.077,255
69,MaxProject,0.013,255,255,255,3.232,765
70,MaxProject,0.004,255,255,255,1.077,255
71,MaxProject,0.004,255,255,255,1.077,255
72,MaxProject,0.013,255,255,255,3.232,765
73,MaxProject,0.008,255,255,255,2.155,510
74,MaxProject,0.013,255,255,255,3.232,765
