 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.473,255.000,255,255,120.666,28560
2,MaxProject,17.200,254.875,0,255,4383.839,1037595
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.034,255.000,255,255,8.619,2040
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.008,255.000,255,255,2.155,510
8,MaxProject,0.008,255.000,255,255,2.155,510
9,MaxProject,0.008,255.000,255,255,2.155,510
10,MaxProject,0.021,255.000,255,255,5.387,1275
11,MaxProject,0.008,255.000,255,255,2.155,510
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.004,255.000,255,255,1.077,255
14,MaxProject,0.017,255.000,255,255,4.310,1020
15,MaxProject,0.008,255.000,255,255,2.155,510
16,MaxProject,0.008,255.000,255,255,2.155,510
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.017,255.000,255,255,4.310,1020
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.034,255.000,255,255,8.619,2040
23,MaxProject,0.004,255.000,255,255,1.077,255
24,MaxProject,0.013,255.000,255,255,3.232,765
25,MaxProject,0.008,255.000,255,255,2.155,510
26,MaxProject,0.008,255.000,255,255,2.155,510
