 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,95.667,245.653,0,255,23500.782,5562315
2,MaxProject,1.001,255.000,255,255,255.338,60435
3,MaxProject,0.013,255.000,255,255,3.232,765
4,MaxProject,0.765,255.000,255,255,195.005,46155
5,MaxProject,0.161,255.000,255,255,40.940,9690
6,MaxProject,0.055,255.000,255,255,14.006,3315
7,MaxProject,0.106,255.000,255,255,26.934,6375
8,MaxProject,0.059,255.000,255,255,15.083,3570
9,MaxProject,0.739,255.000,255,255,188.541,44625
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.008,255.000,255,255,2.155,510
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,1.293,255.000,255,255,329.677,78030
14,MaxProject,0.215,255.000,255,255,54.946,13005
15,MaxProject,0.182,255.000,255,255,46.327,10965
16,MaxProject,0.021,255.000,255,255,5.387,1275
17,MaxProject,0.815,255.000,255,255,207.933,49215
18,MaxProject,2.991,254.640,0,255,761.704,180285
19,MaxProject,0.494,252.821,0,255,124.976,29580
20,MaxProject,0.127,255.000,255,255,32.321,7650
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,0.013,255.000,255,255,3.232,765
