 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.106,255.000,255,255,26.934,6375
2,MaxProject,40.873,254.895,0,255,10418.217,2465850
3,MaxProject,0.021,255.000,255,255,5.387,1275
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.008,255.000,255,255,2.155,510
7,MaxProject,0.004,255.000,255,255,1.077,255
8,MaxProject,0.017,255.000,255,255,4.310,1020
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.038,255.000,255,255,9.696,2295
11,MaxProject,0.030,255.000,255,255,7.542,1785
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.004,255.000,255,255,1.077,255
14,MaxProject,0.579,255.000,255,255,147.600,34935
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.021,255.000,255,255,5.387,1275
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.055,255.000,255,255,14.006,3315
22,MaxProject,0.279,255.000,255,255,71.107,16830
23,MaxProject,0.004,255.000,255,255,1.077,255
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.008,255.000,255,255,2.155,510
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.004,255.000,255,255,1.077,255
28,MaxProject,0.004,255.000,255,255,1.077,255
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,0.004,255.000,255,255,1.077,255
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.004,255.000,255,255,1.077,255
