 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.630,255.000,255,255,160.529,37995
2,MaxProject,147.934,238.941,0,255,35347.598,8366295
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.008,255.000,255,255,2.155,510
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.004,255.000,255,255,1.077,255
8,MaxProject,0.017,255.000,255,255,4.310,1020
9,MaxProject,0.330,248.462,0,255,81.881,19380
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.038,255.000,255,255,9.696,2295
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.013,255.000,255,255,3.232,765
14,MaxProject,0.410,255.000,255,255,104.505,24735
15,MaxProject,0.008,255.000,255,255,2.155,510
16,MaxProject,0.177,255.000,255,255,45.250,10710
17,MaxProject,0.008,255.000,255,255,2.155,510
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,0.004,255.000,255,255,1.077,255
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.080,255.000,255,255,20.470,4845
26,MaxProject,0.127,255.000,255,255,32.321,7650
27,MaxProject,0.013,255.000,255,255,3.232,765
28,MaxProject,0.008,255.000,255,255,2.155,510
29,MaxProject,0.013,255.000,255,255,3.232,765
30,MaxProject,0.030,255.000,255,255,7.542,1785
31,MaxProject,0.503,255.000,255,255,128.208,30345
32,MaxProject,0.025,255.000,255,255,6.464,1530
33,MaxProject,0.004,255.000,255,255,1.077,255
34,MaxProject,0.004,255.000,255,255,1.077,255
