 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.025,255.000,255,255,6.464,1530
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.013,255.000,255,255,3.232,765
7,MaxProject,0.008,255.000,255,255,2.155,510
8,MaxProject,0.013,255.000,255,255,3.232,765
9,MaxProject,0.013,255.000,255,255,3.232,765
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,79.941,254.326,0,255,20331.145,4812105
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.021,255.000,255,255,5.387,1275
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.190,255.000,255,255,48.482,11475
17,MaxProject,0.068,255.000,255,255,17.238,4080
18,MaxProject,0.021,255.000,255,255,5.387,1275
19,MaxProject,0.034,255.000,255,255,8.619,2040
20,MaxProject,0.004,255.000,255,255,1.077,255
