 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,2.151,255.000,255,255,548.384,129795
6,MaxProject,15.886,248.964,0,255,3955.044,936105
7,MaxProject,0.283,255.000,255,255,72.184,17085
8,MaxProject,0.008,255.000,255,255,2.155,510
9,MaxProject,0.017,255.000,255,255,4.310,1020
10,MaxProject,0.034,255.000,255,255,8.619,2040
11,MaxProject,0.013,255.000,255,255,3.232,765
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.038,255.000,255,255,9.696,2295
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.042,255.000,255,255,10.774,2550
16,MaxProject,0.025,255.000,255,255,6.464,1530
17,MaxProject,0.030,255.000,255,255,7.542,1785
18,MaxProject,0.008,255.000,255,255,2.155,510
19,MaxProject,0.008,255.000,255,255,2.155,510
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.013,255.000,255,255,3.232,765
23,MaxProject,0.008,255.000,255,255,2.155,510
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.004,255.000,255,255,1.077,255
26,MaxProject,0.013,255.000,255,255,3.232,765
