 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.021,255.000,255,255,5.387,1275
4,MaxProject,0.008,255.000,255,255,2.155,510
5,MaxProject,0.008,255.000,255,255,2.155,510
6,MaxProject,0.008,255.000,255,255,2.155,510
7,MaxProject,0.013,255.000,255,255,3.232,765
8,MaxProject,0.004,255.000,255,255,1.077,255
9,MaxProject,0.042,255.000,255,255,10.774,2550
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.008,255.000,255,255,2.155,510
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.008,255.000,255,255,2.155,510
14,MaxProject,0.030,255.000,255,255,7.542,1785
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.017,255.000,255,255,4.310,1020
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.013,255.000,255,255,3.232,765
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.097,255.000,255,255,24.780,5865
22,MaxProject,22.976,254.953,0,255,5857.688,1386435
23,MaxProject,0.524,255.000,255,255,133.595,31620
24,MaxProject,0.008,255.000,255,255,2.155,510
25,MaxProject,0.249,255.000,255,255,63.565,15045
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.013,255.000,255,255,3.232,765
28,MaxProject,0.008,255.000,255,255,2.155,510
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,0.004,255.000,255,255,1.077,255
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.004,255.000,255,255,1.077,255
34,MaxProject,0.013,255.000,255,255,3.232,765
35,MaxProject,0.034,255.000,255,255,8.619,2040
36,MaxProject,0.008,255.000,255,255,2.155,510
37,MaxProject,0.008,255.000,255,255,2.155,510
38,MaxProject,0.008,255.000,255,255,2.155,510
39,MaxProject,0.008,255.000,255,255,2.155,510
40,MaxProject,0.004,255.000,255,255,1.077,255
41,MaxProject,0.008,255.000,255,255,2.155,510
42,MaxProject,0.008,255.000,255,255,2.155,510
43,MaxProject,0.004,255.000,255,255,1.077,255
