 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,16.342,255,255,255,4167.287,986340
2,MaxProject,0.004,255,255,255,1.077,255
3,MaxProject,0.177,255,255,255,45.250,10710
4,MaxProject,0.596,255,255,255,151.910,35955
5,MaxProject,0.241,255,255,255,61.410,14535
6,MaxProject,0.004,255,255,255,1.077,255
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.004,255,255,255,1.077,255
9,MaxProject,0.004,255,255,255,1.077,255
10,MaxProject,0.085,255,255,255,21.548,5100
11,MaxProject,0.008,255,255,255,2.155,510
12,MaxProject,0.008,255,255,255,2.155,510
13,MaxProject,0.008,255,255,255,2.155,510
