 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,24.598,255.000,255,255,6272.478,1484610
4,MaxProject,0.173,255.000,255,255,44.172,10455
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,70.186,254.033,0,255,17829.480,4219995
7,MaxProject,0.059,255.000,255,255,15.083,3570
8,MaxProject,0.093,255.000,255,255,23.702,5610
9,MaxProject,0.008,255.000,255,255,2.155,510
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.034,223.125,0,255,7.542,1785
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,2.053,255.000,255,255,523.604,123930
14,MaxProject,0.418,255.000,255,255,106.660,25245
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.004,255.000,255,255,1.077,255
17,MaxProject,0.004,255.000,255,255,1.077,255
