 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.262,255,255,255,66.797,15810
2,MaxProject,0.034,255,255,255,8.619,2040
3,MaxProject,0.017,255,255,255,4.310,1020
4,MaxProject,0.008,255,255,255,2.155,510
5,MaxProject,0.008,255,255,255,2.155,510
6,MaxProject,0.030,255,255,255,7.542,1785
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.021,255,255,255,5.387,1275
9,MaxProject,0.004,255,255,255,1.077,255
10,MaxProject,0.008,255,255,255,2.155,510
11,MaxProject,0.008,255,255,255,2.155,510
12,MaxProject,0.004,255,255,255,1.077,255
13,MaxProject,0.042,255,255,255,10.774,2550
14,MaxProject,0.004,255,255,255,1.077,255
15,MaxProject,0.030,255,255,255,7.542,1785
16,MaxProject,0.013,255,255,255,3.232,765
17,MaxProject,0.038,255,255,255,9.696,2295
18,MaxProject,0.013,255,255,255,3.232,765
19,MaxProject,0.030,255,255,255,7.542,1785
20,MaxProject,0.008,255,255,255,2.155,510
21,MaxProject,0.004,255,255,255,1.077,255
22,MaxProject,0.004,255,255,255,1.077,255
23,MaxProject,0.013,255,255,255,3.232,765
24,MaxProject,0.021,255,255,255,5.387,1275
25,MaxProject,0.004,255,255,255,1.077,255
26,MaxProject,0.042,255,255,255,10.774,2550
27,MaxProject,0.008,255,255,255,2.155,510
28,MaxProject,0.030,255,255,255,7.542,1785
29,MaxProject,0.004,255,255,255,1.077,255
30,MaxProject,0.008,255,255,255,2.155,510
31,MaxProject,0.004,255,255,255,1.077,255
32,MaxProject,0.004,255,255,255,1.077,255
33,MaxProject,0.004,255,255,255,1.077,255
34,MaxProject,0.004,255,255,255,1.077,255
35,MaxProject,0.004,255,255,255,1.077,255
36,MaxProject,0.008,255,255,255,2.155,510
37,MaxProject,0.004,255,255,255,1.077,255
38,MaxProject,0.017,255,255,255,4.310,1020
39,MaxProject,0.013,255,255,255,3.232,765
40,MaxProject,0.004,255,255,255,1.077,255
41,MaxProject,0.004,255,255,255,1.077,255
42,MaxProject,0.013,255,255,255,3.232,765
43,MaxProject,0.004,255,255,255,1.077,255
44,MaxProject,0.004,255,255,255,1.077,255
45,MaxProject,0.004,255,255,255,1.077,255
46,MaxProject,0.004,255,255,255,1.077,255
47,MaxProject,0.085,255,255,255,21.548,5100
48,MaxProject,4.271,253.739,0,255,1083.839,256530
49,MaxProject,0.004,255,255,255,1.077,255
50,MaxProject,0.013,255,255,255,3.232,765
51,MaxProject,0.038,255,255,255,9.696,2295
52,MaxProject,0.482,255,255,255,122.821,29070
53,MaxProject,0.038,255,255,255,9.696,2295
54,MaxProject,0.131,255,255,255,33.399,7905
55,MaxProject,0.089,255,255,255,22.625,5355
56,MaxProject,0.017,255,255,255,4.310,1020
57,MaxProject,0.004,255,255,255,1.077,255
58,MaxProject,0.004,255,255,255,1.077,255
59,MaxProject,0.004,255,255,255,1.077,255
60,MaxProject,2.983,254.639,0,255,759.549,179775
61,MaxProject,0.004,255,255,255,1.077,255
62,MaxProject,0.123,255,255,255,31.244,7395
63,MaxProject,0.013,255,255,255,3.232,765
64,MaxProject,0.008,255,255,255,2.155,510
65,MaxProject,0.068,255,255,255,17.238,4080
66,MaxProject,0.004,255,255,255,1.077,255
67,MaxProject,0.004,255,255,255,1.077,255
68,MaxProject,0.004,255,255,255,1.077,255
69,MaxProject,0.042,255,255,255,10.774,2550
70,MaxProject,0.030,255,255,255,7.542,1785
71,MaxProject,0.004,255,255,255,1.077,255
72,MaxProject,0.021,255,255,255,5.387,1275
73,MaxProject,0.068,255,255,255,17.238,4080
74,MaxProject,0.004,255,255,255,1.077,255
75,MaxProject,0.076,255,255,255,19.393,4590
76,MaxProject,0.004,255,255,255,1.077,255
77,MaxProject,0.008,255,255,255,2.155,510
78,MaxProject,0.021,255,255,255,5.387,1275
79,MaxProject,0.270,255,255,255,68.952,16320
80,MaxProject,0.237,255,255,255,60.333,14280
81,MaxProject,0.575,255,255,255,146.523,34680
82,MaxProject,8.725,253.395,0,255,2210.774,523260
83,MaxProject,0.317,255,255,255,80.803,19125
84,MaxProject,0.004,255,255,255,1.077,255
85,MaxProject,0.642,255,255,255,163.761,38760
86,MaxProject,0.004,255,255,255,1.077,255
87,MaxProject,0.025,255,255,255,6.464,1530
88,MaxProject,0.025,255,255,255,6.464,1530
89,MaxProject,11.855,254.455,0,255,3016.650,714000
90,MaxProject,0.013,255,255,255,3.232,765
91,MaxProject,1.204,255,255,255,307.052,72675
92,MaxProject,0.059,255,255,255,15.083,3570
93,MaxProject,0.520,255,255,255,132.517,31365
94,MaxProject,0.439,252.548,0,255,110.970,26265
95,MaxProject,0.308,255,255,255,78.648,18615
96,MaxProject,0.004,255,255,255,1.077,255
97,MaxProject,0.004,255,255,255,1.077,255
98,MaxProject,0.030,255,255,255,7.542,1785
99,MaxProject,0.008,255,255,255,2.155,510
100,MaxProject,0.004,255,255,255,1.077,255
101,MaxProject,0.004,255,255,255,1.077,255
102,MaxProject,0.004,255,255,255,1.077,255
103,MaxProject,0.304,247.917,0,255,75.416,17850
104,MaxProject,0.004,255,255,255,1.077,255
105,MaxProject,0.008,255,255,255,2.155,510
106,MaxProject,0.021,255,255,255,5.387,1275
107,MaxProject,0.008,255,255,255,2.155,510
108,MaxProject,0.013,255,255,255,3.232,765
109,MaxProject,0.199,249.574,0,255,49.559,11730
110,MaxProject,0.017,255,255,255,4.310,1020
111,MaxProject,0.004,255,255,255,1.077,255
112,MaxProject,0.004,255,255,255,1.077,255
113,MaxProject,0.008,255,255,255,2.155,510
114,MaxProject,0.004,255,255,255,1.077,255
115,MaxProject,0.004,255,255,255,1.077,255
116,MaxProject,0.013,255,255,255,3.232,765
117,MaxProject,0.021,255,255,255,5.387,1275
118,MaxProject,1.644,254.344,0,255,418.022,98940
119,MaxProject,0.004,255,255,255,1.077,255
120,MaxProject,0.004,255,255,255,1.077,255
121,MaxProject,0.004,255,255,255,1.077,255
