 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.042,255.000,255,255,10.774,2550
7,MaxProject,0.059,255.000,255,255,15.083,3570
8,MaxProject,8.053,254.866,0,255,2052.399,485775
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.004,255.000,255,255,1.077,255
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.004,255.000,255,255,1.077,255
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.017,255.000,255,255,4.310,1020
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,0.008,255.000,255,255,2.155,510
24,MaxProject,0.008,255.000,255,255,2.155,510
25,MaxProject,0.004,255.000,255,255,1.077,255
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.008,255.000,255,255,2.155,510
28,MaxProject,0.004,255.000,255,255,1.077,255
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,0.004,255.000,255,255,1.077,255
31,MaxProject,0.008,255.000,255,255,2.155,510
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.008,255.000,255,255,2.155,510
34,MaxProject,0.004,255.000,255,255,1.077,255
35,MaxProject,0.004,255.000,255,255,1.077,255
36,MaxProject,0.025,212.500,0,255,5.387,1275
37,MaxProject,0.004,255.000,255,255,1.077,255
38,MaxProject,0.004,255.000,255,255,1.077,255
39,MaxProject,0.004,255.000,255,255,1.077,255
