 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.008,255,255,255,2.155,510
2,MaxProject,0.008,255,255,255,2.155,510
3,MaxProject,0.008,255,255,255,2.155,510
4,MaxProject,0.017,255,255,255,4.310,1020
5,MaxProject,0.008,255,255,255,2.155,510
6,MaxProject,0.004,255,255,255,1.077,255
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.004,255,255,255,1.077,255
9,MaxProject,0.017,255,255,255,4.310,1020
10,MaxProject,0.008,255,255,255,2.155,510
11,MaxProject,0.004,255,255,255,1.077,255
12,MaxProject,0.008,255,255,255,2.155,510
13,MaxProject,0.777,255,255,255,198.237,46920
14,MaxProject,5.594,255,255,255,1426.445,337620
15,MaxProject,0.004,255,255,255,1.077,255
16,MaxProject,0.004,255,255,255,1.077,255
17,MaxProject,9.882,255,255,255,2519.980,596445
18,MaxProject,0.004,255,255,255,1.077,255
19,MaxProject,0.004,255,255,255,1.077,255
20,MaxProject,0.123,255,255,255,31.244,7395
21,MaxProject,0.004,255,255,255,1.077,255
22,MaxProject,0.004,255,255,255,1.077,255
23,MaxProject,0.025,255,255,255,6.464,1530
24,MaxProject,0.004,255,255,255,1.077,255
25,MaxProject,0.008,255,255,255,2.155,510
