 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255,255,255,1.077,255
2,MaxProject,1.475,255,255,255,376.004,88995
3,MaxProject,8.763,255,255,255,2234.476,528870
4,MaxProject,0.013,255,255,255,3.232,765
5,MaxProject,0.004,255,255,255,1.077,255
6,MaxProject,0.038,255,255,255,9.696,2295
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.021,255,255,255,5.387,1275
9,MaxProject,0.004,255,255,255,1.077,255
10,MaxProject,0.004,255,255,255,1.077,255
11,MaxProject,0.004,255,255,255,1.077,255
12,MaxProject,0.004,255,255,255,1.077,255
13,MaxProject,0.004,255,255,255,1.077,255
14,MaxProject,0.004,255,255,255,1.077,255
15,MaxProject,0.004,255,255,255,1.077,255
16,MaxProject,0.008,255,255,255,2.155,510
17,MaxProject,0.025,255,255,255,6.464,1530
18,MaxProject,0.008,255,255,255,2.155,510
19,MaxProject,0.013,255,255,255,3.232,765
20,MaxProject,0.004,255,255,255,1.077,255
21,MaxProject,0.008,255,255,255,2.155,510
