 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.008,255.000,255,255,2.155,510
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.017,255.000,255,255,4.310,1020
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.008,255.000,255,255,2.155,510
8,MaxProject,0.025,255.000,255,255,6.464,1530
9,MaxProject,0.051,255.000,255,255,12.929,3060
10,MaxProject,0.199,255.000,255,255,50.637,11985
11,MaxProject,0.258,255.000,255,255,65.720,15555
12,MaxProject,95.700,254.685,0,255,24373.456,5768865
13,MaxProject,0.266,255.000,255,255,67.875,16065
14,MaxProject,0.030,255.000,255,255,7.542,1785
15,MaxProject,0.013,255.000,255,255,3.232,765
16,MaxProject,1.529,255.000,255,255,390.010,92310
17,MaxProject,0.566,255.000,255,255,144.368,34170
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.237,255.000,255,255,60.333,14280
20,MaxProject,0.030,255.000,255,255,7.542,1785
21,MaxProject,1.069,255.000,255,255,272.576,64515
22,MaxProject,0.051,255.000,255,255,12.929,3060
23,MaxProject,0.634,255.000,255,255,161.606,38250
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.139,255.000,255,255,35.553,8415
26,MaxProject,0.477,255.000,255,255,121.743,28815
27,MaxProject,1.111,255.000,255,255,283.350,67065
28,MaxProject,0.004,255.000,255,255,1.077,255
29,MaxProject,0.008,255.000,255,255,2.155,510
30,MaxProject,0.008,255.000,255,255,2.155,510
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.004,255.000,255,255,1.077,255
34,MaxProject,0.008,255.000,255,255,2.155,510
35,MaxProject,0.004,255.000,255,255,1.077,255
36,MaxProject,0.008,255.000,255,255,2.155,510
37,MaxProject,0.008,255.000,255,255,2.155,510
38,MaxProject,0.004,255.000,255,255,1.077,255
39,MaxProject,0.008,255.000,255,255,2.155,510
40,MaxProject,0.008,255.000,255,255,2.155,510
41,MaxProject,0.004,255.000,255,255,1.077,255
