 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.008,255.000,255,255,2.155,510
3,MaxProject,0.025,255.000,255,255,6.464,1530
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.008,255.000,255,255,2.155,510
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.017,255.000,255,255,4.310,1020
8,MaxProject,0.017,255.000,255,255,4.310,1020
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.025,255.000,255,255,6.464,1530
11,MaxProject,0.013,255.000,255,255,3.232,765
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.013,255.000,255,255,3.232,765
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.008,255.000,255,255,2.155,510
16,MaxProject,0.008,255.000,255,255,2.155,510
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.021,255.000,255,255,5.387,1275
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,74.656,253.802,0,255,18947.795,4484685
24,MaxProject,0.203,255.000,255,255,51.714,12240
25,MaxProject,0.004,255.000,255,255,1.077,255
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.853,255.000,255,255,217.630,51510
28,MaxProject,0.207,255.000,255,255,52.791,12495
29,MaxProject,0.431,255.000,255,255,109.892,26010
30,MaxProject,1.986,255.000,255,255,506.366,119850
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.021,255.000,255,255,5.387,1275
33,MaxProject,0.038,255.000,255,255,9.696,2295
34,MaxProject,0.013,255.000,255,255,3.232,765
35,MaxProject,0.004,255.000,255,255,1.077,255
36,MaxProject,0.004,255.000,255,255,1.077,255
37,MaxProject,0.008,255.000,255,255,2.155,510
