 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.008,255,255,255,2.155,510
2,MaxProject,0.008,255,255,255,2.155,510
3,MaxProject,0.008,255,255,255,2.155,510
4,MaxProject,0.004,255,255,255,1.077,255
5,MaxProject,0.013,255,255,255,3.232,765
6,MaxProject,0.042,255,255,255,10.774,2550
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.008,255,255,255,2.155,510
9,MaxProject,0.008,255,255,255,2.155,510
10,MaxProject,0.013,255,255,255,3.232,765
11,MaxProject,0.034,255,255,255,8.619,2040
12,MaxProject,0.034,255,255,255,8.619,2040
13,MaxProject,0.004,255,255,255,1.077,255
14,MaxProject,0.004,255,255,255,1.077,255
15,MaxProject,0.004,255,255,255,1.077,255
16,MaxProject,0.008,255,255,255,2.155,510
17,MaxProject,0.004,255,255,255,1.077,255
18,MaxProject,0.030,255,255,255,7.542,1785
19,MaxProject,0.008,255,255,255,2.155,510
20,MaxProject,0.038,255,255,255,9.696,2295
21,MaxProject,0.004,255,255,255,1.077,255
22,MaxProject,0.004,255,255,255,1.077,255
23,MaxProject,0.004,255,255,255,1.077,255
24,MaxProject,0.004,255,255,255,1.077,255
25,MaxProject,0.008,255,255,255,2.155,510
26,MaxProject,1.441,255,255,255,367.385,86955
27,MaxProject,0.013,255,255,255,3.232,765
28,MaxProject,41.743,253.013,0,255,10561.508,2499765
29,MaxProject,0.004,255,255,255,1.077,255
30,MaxProject,3.388,255,255,255,864.055,204510
31,MaxProject,0.004,255,255,255,1.077,255
32,MaxProject,0.093,255,255,255,23.702,5610
33,MaxProject,0.313,251.554,0,255,78.648,18615
34,MaxProject,1.052,255,255,255,268.266,63495
35,MaxProject,0.537,255,255,255,136.827,32385
36,MaxProject,0.004,255,255,255,1.077,255
37,MaxProject,0.004,255,255,255,1.077,255
38,MaxProject,0.004,255,255,255,1.077,255
39,MaxProject,0.008,255,255,255,2.155,510
40,MaxProject,0.013,255,255,255,3.232,765
41,MaxProject,0.008,255,255,255,2.155,510
42,MaxProject,0.008,255,255,255,2.155,510
43,MaxProject,0.004,255,255,255,1.077,255
44,MaxProject,0.008,255,255,255,2.155,510
