 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255,255,255,1.077,255
2,MaxProject,0.038,255,255,255,9.696,2295
3,MaxProject,0.008,255,255,255,2.155,510
4,MaxProject,0.013,255,255,255,3.232,765
5,MaxProject,0.025,255,255,255,6.464,1530
6,MaxProject,0.034,255,255,255,8.619,2040
7,MaxProject,0.004,255,255,255,1.077,255
8,MaxProject,0.021,255,255,255,5.387,1275
9,MaxProject,0.021,255,255,255,5.387,1275
10,MaxProject,0.008,255,255,255,2.155,510
11,MaxProject,0.025,255,255,255,6.464,1530
12,MaxProject,0.004,255,255,255,1.077,255
13,MaxProject,0.004,255,255,255,1.077,255
14,MaxProject,0.021,255,255,255,5.387,1275
15,MaxProject,0.017,255,255,255,4.310,1020
16,MaxProject,0.004,255,255,255,1.077,255
17,MaxProject,0.004,255,255,255,1.077,255
18,MaxProject,0.013,255,255,255,3.232,765
19,MaxProject,0.004,255,255,255,1.077,255
20,MaxProject,0.008,255,255,255,2.155,510
21,MaxProject,0.013,255,255,255,3.232,765
22,MaxProject,0.004,255,255,255,1.077,255
23,MaxProject,0.004,255,255,255,1.077,255
24,MaxProject,0.004,255,255,255,1.077,255
25,MaxProject,0.004,255,255,255,1.077,255
26,MaxProject,0.004,255,255,255,1.077,255
27,MaxProject,0.004,255,255,255,1.077,255
28,MaxProject,0.008,255,255,255,2.155,510
29,MaxProject,0.017,255,255,255,4.310,1020
30,MaxProject,0.004,255,255,255,1.077,255
31,MaxProject,0.004,255,255,255,1.077,255
32,MaxProject,11.779,255,255,255,3003.722,710940
33,MaxProject,0.777,255,255,255,198.237,46920
34,MaxProject,49.128,254.934,0,255,12524.485,2964375
35,MaxProject,0.004,255,255,255,1.077,255
36,MaxProject,0.025,255,255,255,6.464,1530
37,MaxProject,0.232,255,255,255,59.256,14025
38,MaxProject,0.004,255,255,255,1.077,255
39,MaxProject,0.017,255,255,255,4.310,1020
40,MaxProject,0.004,255,255,255,1.077,255
41,MaxProject,0.249,255,255,255,63.565,15045
42,MaxProject,0.004,255,255,255,1.077,255
43,MaxProject,0.021,255,255,255,5.387,1275
44,MaxProject,0.004,255,255,255,1.077,255
45,MaxProject,0.008,255,255,255,2.155,510
46,MaxProject,0.008,255,255,255,2.155,510
47,MaxProject,0.004,255,255,255,1.077,255
48,MaxProject,0.017,255,255,255,4.310,1020
49,MaxProject,0.004,255,255,255,1.077,255
50,MaxProject,0.013,255,255,255,3.232,765
51,MaxProject,0.004,255,255,255,1.077,255
52,MaxProject,0.004,255,255,255,1.077,255
53,MaxProject,0.004,255,255,255,1.077,255
54,MaxProject,0.004,255,255,255,1.077,255
55,MaxProject,0.021,255,255,255,5.387,1275
56,MaxProject,0.004,255,255,255,1.077,255
57,MaxProject,0.008,255,255,255,2.155,510
58,MaxProject,0.004,255,255,255,1.077,255
59,MaxProject,0.008,255,255,255,2.155,510
60,MaxProject,0.025,255,255,255,6.464,1530
61,MaxProject,0.004,255,255,255,1.077,255
62,MaxProject,0.042,255,255,255,10.774,2550
63,MaxProject,0.017,255,255,255,4.310,1020
64,MaxProject,0.008,255,255,255,2.155,510
65,MaxProject,0.025,255,255,255,6.464,1530
66,MaxProject,0.046,255,255,255,11.851,2805
67,MaxProject,0.008,255,255,255,2.155,510
68,MaxProject,0.013,255,255,255,3.232,765
69,MaxProject,0.013,255,255,255,3.232,765
70,MaxProject,0.004,255,255,255,1.077,255
71,MaxProject,0.004,255,255,255,1.077,255
72,MaxProject,0.008,255,255,255,2.155,510
73,MaxProject,0.004,255,255,255,1.077,255
74,MaxProject,0.008,255,255,255,2.155,510
75,MaxProject,0.013,255,255,255,3.232,765
76,MaxProject,0.017,255,255,255,4.310,1020
77,MaxProject,0.004,255,255,255,1.077,255
78,MaxProject,0.004,255,255,255,1.077,255
