 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.110,245.192,0,255,26.934,6375
3,MaxProject,45.208,254.404,0,255,11500.979,2722125
4,MaxProject,0.046,255.000,255,255,11.851,2805
5,MaxProject,0.008,255.000,255,255,2.155,510
6,MaxProject,0.025,255.000,255,255,6.464,1530
7,MaxProject,0.059,255.000,255,255,15.083,3570
8,MaxProject,0.046,231.818,0,255,10.774,2550
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.004,255.000,255,255,1.077,255
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.004,255.000,255,255,1.077,255
14,MaxProject,0.625,253.277,0,255,158.374,37485
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.017,255.000,255,255,4.310,1020
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.008,255.000,255,255,2.155,510
19,MaxProject,0.025,255.000,255,255,6.464,1530
20,MaxProject,0.013,255.000,255,255,3.232,765
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.004,255.000,255,255,1.077,255
