 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.008,255.000,255,255,2.155,510
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.004,255.000,255,255,1.077,255
8,MaxProject,0.004,255.000,255,255,1.077,255
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,4.728,255.000,255,255,1205.583,285345
11,MaxProject,0.008,255.000,255,255,2.155,510
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.106,255.000,255,255,26.934,6375
14,MaxProject,0.063,255.000,255,255,16.161,3825
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.008,255.000,255,255,2.155,510
17,MaxProject,0.021,255.000,255,255,5.387,1275
18,MaxProject,0.008,255.000,255,255,2.155,510
19,MaxProject,8.340,254.871,0,255,2125.661,503115
20,MaxProject,0.173,255.000,255,255,44.172,10455
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.085,255.000,255,255,21.548,5100
23,MaxProject,2.581,255.000,255,255,658.276,155805
24,MaxProject,0.013,255.000,255,255,3.232,765
25,MaxProject,0.034,255.000,255,255,8.619,2040
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.004,255.000,255,255,1.077,255
28,MaxProject,0.021,255.000,255,255,5.387,1275
29,MaxProject,0.004,255.000,255,255,1.077,255
30,MaxProject,0.008,255.000,255,255,2.155,510
31,MaxProject,0.008,255.000,255,255,2.155,510
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.004,255.000,255,255,1.077,255
34,MaxProject,0.008,255.000,255,255,2.155,510
35,MaxProject,0.008,255.000,255,255,2.155,510
36,MaxProject,0.017,255.000,255,255,4.310,1020
37,MaxProject,0.004,255.000,255,255,1.077,255
38,MaxProject,0.004,255.000,255,255,1.077,255
39,MaxProject,0.008,255.000,255,255,2.155,510
40,MaxProject,0.004,255.000,255,255,1.077,255
41,MaxProject,0.017,255.000,255,255,4.310,1020
42,MaxProject,0.004,255.000,255,255,1.077,255
43,MaxProject,0.008,255.000,255,255,2.155,510
44,MaxProject,0.004,255.000,255,255,1.077,255
45,MaxProject,0.004,255.000,255,255,1.077,255
46,MaxProject,0.004,255.000,255,255,1.077,255
47,MaxProject,0.004,255.000,255,255,1.077,255
48,MaxProject,0.013,255.000,255,255,3.232,765
