 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.875,255.000,255,255,223.017,52785
2,MaxProject,2.353,255.000,255,255,600.098,142035
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.076,255.000,255,255,19.393,4590
6,MaxProject,2.527,255.000,255,255,644.270,152490
7,MaxProject,0.008,255.000,255,255,2.155,510
8,MaxProject,0.008,255.000,255,255,2.155,510
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.008,255.000,255,255,2.155,510
11,MaxProject,1.238,255.000,255,255,315.671,74715
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,20.267,255.000,255,255,5168.168,1223235
14,MaxProject,0.165,248.462,0,255,40.940,9690
15,MaxProject,0.089,255.000,255,255,22.625,5355
16,MaxProject,0.190,255.000,255,255,48.482,11475
17,MaxProject,0.220,250.096,0,255,54.946,13005
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.004,255.000,255,255,1.077,255
20,MaxProject,0.908,255.000,255,255,231.636,54825
21,MaxProject,0.008,255.000,255,255,2.155,510
22,MaxProject,0.080,255.000,255,255,20.470,4845
23,MaxProject,0.494,255.000,255,255,126.053,29835
24,MaxProject,0.123,255.000,255,255,31.244,7395
25,MaxProject,0.038,255.000,255,255,9.696,2295
26,MaxProject,0.004,255.000,255,255,1.077,255
27,MaxProject,0.004,255.000,255,255,1.077,255
28,MaxProject,0.080,255.000,255,255,20.470,4845
29,MaxProject,0.034,255.000,255,255,8.619,2040
30,MaxProject,0.089,255.000,255,255,22.625,5355
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.004,255.000,255,255,1.077,255
33,MaxProject,0.013,255.000,255,255,3.232,765
34,MaxProject,0.004,255.000,255,255,1.077,255
35,MaxProject,0.215,255.000,255,255,54.946,13005
36,MaxProject,0.008,255.000,255,255,2.155,510
37,MaxProject,0.008,255.000,255,255,2.155,510
38,MaxProject,0.072,255.000,255,255,18.315,4335
39,MaxProject,0.008,255.000,255,255,2.155,510
40,MaxProject,0.004,255.000,255,255,1.077,255
41,MaxProject,0.008,255.000,255,255,2.155,510
42,MaxProject,0.004,255.000,255,255,1.077,255
43,MaxProject,0.139,255.000,255,255,35.553,8415
