 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.004,255.000,255,255,1.077,255
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,0.004,255.000,255,255,1.077,255
5,MaxProject,0.004,255.000,255,255,1.077,255
6,MaxProject,0.004,255.000,255,255,1.077,255
7,MaxProject,0.004,255.000,255,255,1.077,255
8,MaxProject,0.013,255.000,255,255,3.232,765
9,MaxProject,8.235,254.869,0,255,2098.727,496740
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.025,255.000,255,255,6.464,1530
12,MaxProject,0.004,255.000,255,255,1.077,255
13,MaxProject,0.085,255.000,255,255,21.548,5100
14,MaxProject,0.021,255.000,255,255,5.387,1275
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.004,255.000,255,255,1.077,255
17,MaxProject,7.833,254.725,0,255,1995.299,472260
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.008,255.000,255,255,2.155,510
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,0.004,255.000,255,255,1.077,255
24,MaxProject,0.004,255.000,255,255,1.077,255
25,MaxProject,0.004,255.000,255,255,1.077,255
26,MaxProject,0.008,255.000,255,255,2.155,510
27,MaxProject,0.004,255.000,255,255,1.077,255
28,MaxProject,0.013,255.000,255,255,3.232,765
29,MaxProject,0.013,255.000,255,255,3.232,765
30,MaxProject,0.004,255.000,255,255,1.077,255
31,MaxProject,0.004,255.000,255,255,1.077,255
32,MaxProject,0.025,255.000,255,255,6.464,1530
33,MaxProject,0.004,255.000,255,255,1.077,255
34,MaxProject,0.004,255.000,255,255,1.077,255
35,MaxProject,0.008,255.000,255,255,2.155,510
36,MaxProject,0.008,255.000,255,255,2.155,510
37,MaxProject,0.004,255.000,255,255,1.077,255
38,MaxProject,0.004,255.000,255,255,1.077,255
39,MaxProject,0.025,255.000,255,255,6.464,1530
40,MaxProject,0.004,255.000,255,255,1.077,255
41,MaxProject,0.004,255.000,255,255,1.077,255
42,MaxProject,0.004,255.000,255,255,1.077,255
43,MaxProject,0.004,255.000,255,255,1.077,255
44,MaxProject,0.004,255.000,255,255,1.077,255
45,MaxProject,0.004,255.000,255,255,1.077,255
46,MaxProject,0.004,255.000,255,255,1.077,255
47,MaxProject,0.004,255.000,255,255,1.077,255
