 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,MaxProject,0.017,255.000,255,255,4.310,1020
2,MaxProject,0.004,255.000,255,255,1.077,255
3,MaxProject,0.004,255.000,255,255,1.077,255
4,MaxProject,4.947,255.000,255,255,1261.606,298605
5,MaxProject,24.628,254.431,0,255,6266.013,1483080
6,MaxProject,0.013,255.000,255,255,3.232,765
7,MaxProject,0.013,255.000,255,255,3.232,765
8,MaxProject,0.004,255.000,255,255,1.077,255
9,MaxProject,0.004,255.000,255,255,1.077,255
10,MaxProject,0.004,255.000,255,255,1.077,255
11,MaxProject,0.004,255.000,255,255,1.077,255
12,MaxProject,0.008,255.000,255,255,2.155,510
13,MaxProject,0.013,255.000,255,255,3.232,765
14,MaxProject,0.004,255.000,255,255,1.077,255
15,MaxProject,0.004,255.000,255,255,1.077,255
16,MaxProject,0.004,255.000,255,255,1.077,255
17,MaxProject,0.004,255.000,255,255,1.077,255
18,MaxProject,0.004,255.000,255,255,1.077,255
19,MaxProject,0.013,255.000,255,255,3.232,765
20,MaxProject,0.004,255.000,255,255,1.077,255
21,MaxProject,0.004,255.000,255,255,1.077,255
22,MaxProject,0.004,255.000,255,255,1.077,255
23,MaxProject,0.004,255.000,255,255,1.077,255
24,MaxProject,0.013,255.000,255,255,3.232,765
